Practice_Code,EasyToGetThrough,HelpfulReception,NotUsedOnlineServices,WebsiteEasyToUse,HavePreferredGP,OftenSeePreferredGP,DidNotTryToGetInfo,OfferedChoice,InPerson,SameDay,GoodExperience,WithGP,GivingYouEnoughTime,ListeningToYou,CareAndConcern,UnderstoodMentalHealthNeeds,Involved,ConfidenceAndTrust,NeedsMet,GoodOverallExperience,Avoided,LongTermCondition,LongCovid,GoodExperienceWhenClosed,White,Aged85OrOver,Aged65OrOver,Unemployed,PermanentlySickOrDisabled,Carer,ParentOrGuardian,NeverSmoked,Heterosexual,SatisfiedOffer
A89016,0.560109344,0.945608658,0.534900995,0.865281365,0.551031164,0.512739055,0.583034556,0.786641417,0.901691684,0.102846489,0.696943819,0.761738426,0.962176858,0.930303155,0.942312994,0.95417037,0.95928922,0.968419091,0.965930186,0.90427201,0.340075401,0.598304321,0.061318242,0.766067658,0.938361678,0.036211954,0.318097886,0,0.090032344,0.2078953,0.101556076,0.541504058,0.964821864,0.728203546
A89017,0.673211505,0.950987904,0.47823899,0.825128549,0.519908801,0.323250742,0.461401053,0.690508218,0.621866047,0.149398069,0.722310204,0.761694022,0.954610401,0.954086975,0.966788444,0.855255467,0.98068799,0.967678762,0.960275706,0.900737649,0.507348091,0.598971095,0.062480577,0.293936203,0.89043832,0.027855186,0.20605215,0.10028643,0.087911389,0.263741836,0.223499543,0.526161477,0.918451492,0.735608034
A89018,0.622343815,0.887555638,0.563485414,0.719552951,0.193968598,0.446842067,0.438831583,0.49002524,0.772565064,0.467464853,0.501715568,0.491786575,0.924345538,0.882665397,0.88929826,0.784490088,0.923200378,0.984727725,0.960597989,0.734943013,0.351198694,0.580703942,0.072581907,0.432066623,0.926453282,0.036061782,0.288971894,0.082924365,0.115507769,0.28557365,0.216204714,0.497684755,0.905829649,0.741115414
A89019,0.394087707,0.805462554,0.519785196,0.685443595,0.414885671,0.311188676,0.414630107,0.543756871,0.858067387,0.334644684,0.505821664,0.53790495,0.914279047,0.942835749,0.950299075,0.834452754,0.892272222,0.958893684,0.910222344,0.727628943,0.478229319,0.673156056,0.060871332,0.478778761,0.962445097,0.038978454,0.248215279,0.034493035,0.096205116,0.244912557,0.241625254,0.483174283,0.927766151,0.792245239
A89021,0.483345305,0.861858985,0.553852338,0.48391315,0.318735145,0.178478275,0.486333007,0.600890316,0.828921222,0.512141773,0.538129593,0.624976705,0.830695582,0.823591931,0.780283642,0.820756419,0.940356532,0.952597932,0.929363468,0.785085451,0.558491827,0.709606696,0.04787383,0.646583991,0.96877784,0.023542014,0.277301088,0.029958758,0.082989111,0.226622435,0.190957772,0.642808372,0.928865795,0.792643636
A89022,0.749582927,0.930284832,0.484320591,0.621154221,0.623141481,0.340420426,0.537071249,0.798905352,0.854727316,0.204058844,0.617617384,0.651084029,0.876838771,0.885069259,0.886527267,0.869158851,0.915150346,0.947280209,0.961712426,0.836153229,0.35581137,0.736275958,0.06881306,0.363932476,0.961922912,0.038389063,0.392932329,0.044287962,0.086853512,0.193502133,0.165005932,0.543938977,0.965447387,0.807517034
A89023,0.621100399,0.915027172,0.481826812,0.695064847,0.511035205,0.227451643,0.455737745,0.537107055,0.841846166,0.542851201,0.654558381,0.680460502,0.882254989,0.895724747,0.868966681,0.888789065,0.932680783,0.963859896,0.985348298,0.870397032,0.430900239,0.726465836,0.062169381,0.442558387,0.994157823,0.031635239,0.289314967,0.018163027,0.082928729,0.186360277,0.195210498,0.550594354,0.887066983,0.787289533
A89024,0.868369523,0.967044576,0.668528625,0.838003978,0.544209456,0.467818228,0.447055175,0.597078156,0.950936995,0.163956714,0.74669776,0.673371251,0.916547736,0.914899053,0.90317826,0.848599831,0.874967413,0.923590176,0.938569728,0.855019383,0.381048892,0.656063312,0.080062636,0.353709328,0.985167189,0.032342675,0.319096101,0,0.125289872,0.240016898,0.166489899,0.49331443,0.917318316,0.725474337
A89025,0.320056283,0.741032727,0.582201017,0.489365895,0.193745677,0.156161208,0.422676608,0.574313439,0.776557085,0.405518588,0.54279793,0.482754511,0.813623896,0.872407845,0.893563631,0.870967427,0.914403908,0.94632442,0.935167634,0.615286243,0.502747099,0.731145896,0.067390453,0.42275455,0.954122347,0.017517834,0.231586298,0.120620141,0.043582867,0.216305315,0.252110858,0.53777487,0.910306211,0.713846219
A89026,0.600618813,0.956786826,0.439401006,0.66113261,0.601828381,0.336444126,0.56301941,0.773874727,0.810561275,0.357101774,0.623353,0.31481171,0.905109955,0.909183265,0.905157188,0.939959758,0.974800356,0.96896481,0.967613843,0.850112363,0.449732102,0.710871444,0.034359692,0.374256929,0.968491196,0.031409225,0.343267412,0.053052218,0.115420762,0.099161794,0.190478247,0.452319397,0.9583409,0.79410856
A89027,0.675130872,0.851335473,0.485334907,0.737113261,0.508938513,0.232278469,0.393551332,0.601701267,0.715196143,0.551697269,0.620407881,0.659240619,0.889928699,0.904361013,0.888540474,0.86382759,0.926738137,0.944094261,0.904236676,0.820062812,0.396148564,0.705020104,0.089303475,0.545643622,0.986504043,0.027329161,0.239724348,0.061103653,0.152738553,0.243926077,0.25231623,0.436217256,0.971792273,0.794183327
A89028,0.751936023,0.930991384,0.488627657,0.887340063,0.643955496,0.609408672,0.362445155,0.787349576,0.934777275,0.370795988,0.806945684,0.681661586,0.964942576,0.919804898,0.946937175,0.988428067,0.983807273,0.957158461,0.96281481,0.88363425,0.445471515,0.634751763,0.089238216,0.499340747,0.954975065,0.025823258,0.268126878,0.02486091,0.071018585,0.332601644,0.201769302,0.591016841,0.903669836,0.841599474
A89030,0.839964815,0.95388278,0.512682531,0.768561203,0.32345436,0.509365106,0.460265439,0.660320588,0.898965744,0.472935029,0.751060919,0.468651889,0.904830321,0.928697314,0.922066635,0.906222684,0.968955984,0.964582781,0.959133274,0.860063669,0.367324126,0.73756893,0.050825856,0.551988298,0.990641752,0.026654461,0.338030719,0.012957776,0.039226721,0.249268291,0.143262625,0.528361243,0.824972973,0.859484105
A89031,0.75313131,0.914962733,0.555050934,0.852355873,0.301049701,0.275932301,0.404831787,0.744734656,0.907954582,0.176708923,0.745509689,0.668068209,0.815285026,0.877419661,0.869360199,0.929444354,0.935070301,0.957284671,0.900087748,0.854916675,0.375792143,0.625780298,0.064772745,0.627800112,0.822598683,0.013280503,0.169055146,0.055905776,0.043156689,0.186889321,0.237593205,0.546481389,0.944749062,0.723090216
A89032,0.193821669,0.741361035,0.513838194,0.290163347,0.382911271,0.210906201,0.387237203,0.406650081,0.7271314,0.199621182,0.246176825,0.515343981,0.80504098,0.825565473,0.780079623,0.794476185,0.904846692,0.89752369,0.880164934,0.533228252,0.587957125,0.684544899,0.113223378,0.370043071,0.971895792,0.050586904,0.271196403,0.049480884,0.100833055,0.177598704,0.124977152,0.590115157,0.946437564,0.491361417
A89035,0.873206098,1,0.464094052,0.839232013,0.381238008,0.456164633,0.505092007,0.840493026,0.909855378,0.320251746,0.929176393,0.553804679,0.950599247,0.933691715,0.932360254,0.966274305,0.944106985,0.98134216,0.992976754,0.967595726,0.323418364,0.702978234,0.077247453,0.796120691,0.932795401,0.033991297,0.239774563,0.025503006,0.145782109,0.27412823,0.161265061,0.599452703,0.949326256,0.947948519
A89036,0.659648377,0.759998789,0.558835747,0.545308582,0.263634471,0.775378895,0.372050703,0.571233624,0.519041175,0.320456055,0.458825257,0.728145841,0.717858967,0.71178049,0.746776785,0.696820038,0.755727852,0.813252933,0.810097564,0.577300633,0.511115721,0.545395383,0.066042221,0.669946818,0.945678498,0.022711409,0.19978317,0.058549542,0.097649253,0.27500218,0.209119874,0.535416737,0.850933285,0.532345832
A89041,0.789660272,0.925888466,0.462795013,0.854987047,0.504762587,0.667870943,0.495661295,0.786946182,0.747112277,0.259539048,0.733419409,0.368508389,0.945051449,0.919656676,0.934212827,0.844960352,0.911860842,0.970991027,0.932294058,0.905013536,0.445267215,0.708389347,0.065381915,0.521550826,0.977870973,0.012340594,0.230899545,0.091984016,0.108138516,0.259999808,0.226465497,0.546534121,0.933111934,0.825488139
A89614,0.327377264,0.672377605,0.570228328,0.465335222,0.489727932,0.303912613,0.465388116,0.488266892,0.743013534,0.258513247,0.282907403,0.550723989,0.692214707,0.69981266,0.695915281,0.702297728,0.821549951,0.831737517,0.79666435,0.513492404,0.536277341,0.645405875,0.071049878,0.350167898,0.983641573,0.061191405,0.238921406,0.070808111,0.094683771,0.231390924,0.212253839,0.613573588,0.858359965,0.694430063
A89616,0.98763604,0.993238466,0.373166691,0.954939901,0.842920231,0.813858597,0.478909996,0.957726472,0.771938035,0.157661062,0.903692464,0.726007678,0.978609275,0.993602439,0.984512628,0.968151595,1,1,1,0.958624362,0.242490188,0.68511379,0.052353632,0.803420607,0.934095552,0.02529241,0.373464714,0,0.030622814,0.182103904,0.293630134,0.59304953,0.934245873,0.896681974
A89617,0.629690021,0.828314781,0.657994786,0.441973897,0.340372182,0.188856657,0.343426694,0.523791624,0.646109033,0.184048221,0.48332819,0.619475472,0.807328637,0.777630701,0.772275416,0.776660809,0.882582394,0.84986776,0.85917692,0.62640724,0.449126583,0.695919023,0.07723301,0.770143398,0.973550969,0.022439796,0.325247265,0.072073038,0.020821136,0.309109734,0.182779738,0.628442178,0.934266387,0.598232416
A89623,0.859698523,0.983276619,0.530486375,0.767412219,0.677627564,0.831961899,0.544923806,0.911924972,0.833228252,0.225475996,0.809316155,0.610198496,0.892155176,0.96923901,0.909460748,0.893236893,0.947298464,0.923260944,0.954619946,0.907508416,0.350484817,0.607951754,0.086410778,0.880405507,0.727628989,0.046549384,0.250519293,0.111205967,0.063264527,0.162070933,0.182548847,0.636122535,0.880495454,0.869426129
P81005,0.3670299,0.669365862,0.628122824,0.597082212,0.701900565,0.204933737,0.325288086,0.503793587,0.844835322,0.53171756,0.48039,0.768101047,0.856048347,0.884181833,0.894774193,0.86572053,0.98457078,0.939384078,0.948475013,0.677055703,0.650013173,0.459910711,0.079069397,0.25655166,0.402825764,0.013654574,0.150404128,0.015788068,0.043324781,0.287785668,0.343418219,0.666758324,0.841837272,0.580191634
P81022,0.88612441,0.94862088,0.50935684,0.85848367,0.443281146,0.516434492,0.436268244,0.780717898,0.573678138,0.435132619,0.72455272,0.640819415,0.910898188,0.91755287,0.913541533,0.947246866,0.950967856,0.972574807,0.99161443,0.884147916,0.373697026,0.741025727,0.055964267,0.379932078,0.986325386,0.024931707,0.254696799,0.06777115,0.065373162,0.218334169,0.213950018,0.447102886,0.91243108,0.776977252
P81051,0.838625574,0.935610905,0.497855277,0.85135114,0.401297517,0.485648073,0.446781452,0.811733445,0.848660348,0.320585949,0.864673367,0.681052106,0.908609663,0.937748506,0.943311057,0.968444028,0.992150138,0.957221159,0.978466629,0.936449627,0.29816678,0.587889807,0.04027663,0.740387877,0.895686595,0.047113136,0.291761203,0.054456522,0.010429675,0.240870318,0.179499485,0.539271175,0.905786336,0.906974618
P81058,0.388507661,0.836287801,0.543613743,0.721089563,0.527867743,0.367626366,0.399906523,0.677153585,0.700867931,0.2974223,0.44711009,0.782731523,0.845926759,0.838602637,0.818731561,0.849023613,0.870028004,0.91789601,0.874236036,0.701068159,0.438271887,0.579003558,0.069212989,0.649989023,0.681476943,0.025655576,0.179684437,0.034945434,0.094771864,0.117583075,0.297303392,0.602051445,0.807322824,0.681670907
P81061,0.759351785,0.793800017,0.493576574,0.693522623,0.52059961,0.200179702,0.409409059,0.528734681,0.463114386,0.391078427,0.521578478,0.541858593,0.816076046,0.824815191,0.829595904,0.781884115,0.905348787,0.918416005,0.896344052,0.739296126,0.488749543,0.674307867,0.044965247,0.542557172,0.83446703,0.064584529,0.310249933,0.034869407,0.04365946,0.166993957,0.210215422,0.475026615,0.885490178,0.598087449
P81125,0.447239439,0.891178324,0.641671622,0.680130323,0.372582876,0.274703168,0.383858096,0.65765593,0.704873817,0.504634858,0.580870668,0.761653695,0.855725117,0.893452441,0.873618361,0.842622089,0.874760736,0.945155342,0.956752192,0.77135744,0.543806501,0.572076486,0.034014115,0.511208654,0.659373663,0.018668074,0.23543072,0.029210682,0.084469484,0.20437261,0.236384206,0.615039108,0.942040959,0.696127697
P81140,0.694394604,0.867928393,0.413738057,0.845230676,0.569296212,0.368691903,0.446331849,0.663173316,0.623033629,0.325298185,0.631074004,0.677983043,0.792394173,0.835806617,0.819168562,0.906187355,0.912699533,0.907617909,0.909745427,0.78055376,0.503362705,0.675774072,0.138686986,0.534245633,0.953046119,0.028462967,0.259606338,0.072694409,0.03373364,0.134646948,0.22929251,0.646671893,0.865631353,0.708691273
P81167,0.428398001,0.724144938,0.698190849,0.516187984,0.732270055,0.355995036,0.375576404,0.552580621,0.412976662,0.446276155,0.450745972,0.699755296,0.667194171,0.618417253,0.578171108,0.712526394,0.758425998,0.838586124,0.852913279,0.585803316,0.522382646,0.482369851,0.108285247,0.546203999,0.292856933,0.017224106,0.112973143,0.095069385,0.045281619,0.224205666,0.348598101,0.728909107,0.773310751,0.570247938
P81214,0.71248282,0.856215041,0.615020901,0.618483462,0.382671354,0.425418833,0.386921637,0.641870198,0.72623353,0.573361374,0.589073093,0.593964829,0.881370999,0.869801393,0.805318327,0.758913798,0.898204206,0.931160316,0.922022188,0.728502439,0.472393727,0.60736606,0.051312088,0.44710454,0.558450808,0.015640907,0.212521086,0.085728711,0.062648745,0.169307765,0.293972099,0.577039785,0.842048871,0.708410679
P81633,0.825939589,0.94027273,0.669057212,0.740173676,0.431968448,0.683254382,0.486508318,0.684834943,0.786706612,0.337217544,0.735454599,0.758073882,0.940420494,0.969476347,0.94845305,0.917548271,0.966805792,0.994589298,0.925154195,0.849053071,0.283080906,0.614144362,0.023445271,0.694688673,0.942825765,0.021728651,0.269939141,0.061175185,0.063448299,0.163936721,0.215720088,0.521933089,0.917670443,0.825550201
P81683,0.160529144,0.485404807,0.38582707,0.55192791,0.526515395,0.205525659,0.258758966,0.492291074,0.476032272,0.352039663,0.32144634,0.741300913,0.612490548,0.557107313,0.686869752,0.614074049,0.776501777,0.805159683,0.770032944,0.399963105,0.685986072,0.423458255,0.094198992,0.476900311,0.035592062,0.006703143,0.051401129,0.041240186,0.039234401,0.223195664,0.459575794,0.845346166,0.74519086,0.575547514
P81694,0.497458848,0.805682426,0.667312254,0.56734825,0.488971708,0.186776491,0.303705578,0.454040857,0.65430728,0.383089688,0.489575379,0.578617117,0.737121589,0.722075508,0.669611846,0.661236585,0.765447321,0.775569767,0.768769989,0.609555559,0.482365773,0.520935735,0.040451219,0.429312772,0.497869848,0.006814256,0.072077281,0.124207115,0.077526084,0.19218842,0.430286199,0.530228269,0.734304606,0.705760476
P81704,0.348507412,0.749220537,0.548068283,0.629519043,0.54280796,0.309524599,0.326337799,0.558855369,0.565161369,0.688594356,0.37346335,0.718214043,0.737924793,0.795467543,0.777105146,0.922921998,0.921304384,0.95176912,0.916247601,0.614558558,0.50638277,0.517662876,0.040183945,0.411694009,0.559534168,0.021692203,0.160445948,0.042205659,0.071273676,0.17686855,0.267503975,0.729691726,0.888534234,0.721670907
P81707,0.343900837,0.72434784,0.561940578,0.530260053,0.539865873,0.364205285,0.348167333,0.573326677,0.581127851,0.49740179,0.433942782,0.805089802,0.719410065,0.745623669,0.701918063,0.688615768,0.845632202,0.868385311,0.815745955,0.636527012,0.528344203,0.393956664,0.088411502,0.386651269,0.160851744,0.013899799,0.111828464,0.11279252,0.055812835,0.108364256,0.257245556,0.72292492,0.822928118,0.649229495
P81709,0.710688577,0.906657095,0.470325049,0.868142267,0.526433851,0.360142435,0.389618355,0.600109044,0.369956342,0.552228725,0.707648436,0.666422726,0.872039861,0.859950998,0.841425219,0.767475631,0.946386694,0.913136072,0.923877701,0.765581391,0.478171092,0.673708613,0.064406989,0.536029553,0.9142063,0.010816476,0.156442257,0.125229258,0.152060893,0.229854785,0.278291708,0.42275431,0.931844256,0.811783923
P81721,0.565814262,0.798500217,0.521066016,0.745381165,0.54041586,0.458487481,0.256557042,0.552570553,0.607178807,0.432781919,0.572767225,0.668033193,0.825943185,0.857070876,0.856828776,0.90878758,0.921624632,0.952942891,0.908125358,0.728974837,0.447468949,0.588332001,0.055585591,0.557151876,0.603982785,0.022074292,0.159922161,0.104396301,0.10797789,0.233450731,0.203622711,0.545337808,0.898259895,0.790111945
P81724,0.611666211,0.890957058,0.640557851,0.696836059,0.707053455,0.30120171,0.403977127,0.685813095,0.626021319,0.554587757,0.697655321,0.806605704,0.817439635,0.81266643,0.82180941,0.845150284,0.912240269,0.931754087,0.894976583,0.740181631,0.63875662,0.496376469,0.05356621,0.666640057,0.116554448,0.005431285,0.061373296,0.099748107,0.035001372,0.160448961,0.381163984,0.810441868,0.721816765,0.81417108
P81734,0.378251729,0.731543098,0.563810582,0.588793344,0.629202819,0.389608245,0.392311898,0.621512532,0.606854595,0.276566656,0.485149746,0.667719275,0.847888295,0.854690716,0.827562838,0.794909935,0.861725627,0.919695091,0.849134326,0.722358831,0.594857076,0.555591341,0.060722549,0.386135492,0.667622478,0.014078713,0.144309402,0.049960073,0.09952209,0.191499004,0.264694396,0.603585516,0.826083344,0.720428957
P81771,0.608533306,0.812580962,0.728660007,0.622904785,0.60538398,0.315077453,0.31646646,0.638362313,0.38442816,0.195994522,0.440724251,0.694456722,0.776858547,0.834042621,0.789549441,0.810052657,0.884426026,0.934168603,0.930511687,0.677250444,0.510802365,0.477748764,0.102705153,0.240482499,0.447011782,0.01281298,0.175508472,0.103686985,0.092693846,0.23565797,0.281904035,0.662936947,0.851886705,0.59052598
Y02657,0.448971113,0.906059229,0.500980861,0.634836096,0.393773021,0.22092096,0.396989853,0.639815858,0.68809599,0.424953816,0.55569096,0.562456836,0.876537976,0.86482204,0.826121014,0.754723619,0.900693238,0.95368098,0.899258714,0.677518019,0.568144501,0.645600469,0.024510067,0.732519414,0.907616976,0.021885524,0.196200355,0.038200464,0.137301335,0.159914943,0.154296122,0.449066726,0.894707583,0.726284753
P81016,0.367187372,0.827368622,0.518496177,0.716380901,0.459815263,0.326605104,0.444461184,0.555568512,0.737274644,0.293298916,0.501262177,0.736993713,0.869893015,0.899203133,0.885672965,0.877757802,0.924977516,0.943335187,0.91086982,0.736312081,0.490750516,0.72111532,0.063848602,0.348981511,0.967963343,0.026758917,0.199875687,0.107999268,0.113813206,0.133721787,0.199168242,0.434035735,0.861162889,0.747483065
P81042,0.586206252,0.809828977,0.3934142,0.653303551,0.37787584,0.479317242,0.41094936,0.466579381,0.644844266,0.140604857,0.429266029,0.560938768,0.733847005,0.7233383,0.6903523,0.663051292,0.767557925,0.749034414,0.733219626,0.601747397,0.480586018,0.802312588,0.045764887,0.539835618,0.963966721,0.020798963,0.242700589,0.169545519,0.240253633,0.155743473,0.238579672,0.356682706,0.942966629,0.516568867
P81043,0.707480836,0.912201654,0.546259963,0.748776097,0.450847513,0.481054809,0.517421087,0.688170444,0.630325832,0.185704428,0.770263731,0.55532744,0.778240964,0.757061931,0.745047304,0.701245584,0.794985666,0.84729881,0.793363771,0.742327146,0.535412597,0.670131434,0.08054054,0.74489317,0.858549401,0.068119705,0.263780515,0.188700343,0.122730634,0.242421846,0.085724567,0.55793447,0.818590521,0.806681521
